
2026-04-24,09:51:13,67
2026-04-24,09:51:18,20
2026-04-24,09:51:23,78
2026-04-24,09:51:28,2
2026-04-24,09:51:33,57
2026-04-24,09:51:38,63
2026-04-24,09:51:43,10
2026-04-24,09:51:48,87
2026-04-24,09:51:53,43
2026-04-24,09:51:58,26
2026-04-24,09:52:03,87
2026-04-24,09:52:08,50
2026-04-24,09:52:13,34
2026-04-24,09:52:18,21
2026-04-24,09:52:23,93
2026-04-24,09:52:28,85
2026-04-24,09:52:33,70
2026-04-24,09:52:38,15
2026-04-24,09:52:43,10
2026-04-24,09:52:48,46
2026-04-24,09:52:53,36
2026-04-24,09:52:58,62
2026-04-24,09:53:03,59
2026-04-24,09:53:08,96
2026-04-24,09:53:13,50
2026-04-24,09:53:18,27
2026-04-24,09:53:23,28
2026-04-24,09:53:28,34
2026-04-24,09:53:33,65
2026-04-24,09:53:38,67
2026-04-24,09:53:43,28
2026-04-24,09:53:48,49
2026-04-24,09:53:53,62
2026-04-24,09:53:58,73
2026-04-24,09:54:03,41
2026-04-24,09:54:08,24
2026-04-24,09:54:14,71
2026-04-24,09:54:18,60
2026-04-24,09:54:23,48
2026-04-24,09:54:28,23
2026-04-24,09:54:33,28
2026-04-24,09:54:38,54
2026-04-24,09:54:43,7
2026-04-24,09:54:48,70
2026-04-24,09:54:53,90
2026-04-24,09:54:58,65
2026-04-24,09:55:03,21
2026-04-24,09:55:08,46
2026-04-24,09:55:13,57
2026-04-24,09:55:18,87
2026-04-24,09:55:23,94
2026-04-24,09:55:28,98
2026-04-24,09:55:33,70
2026-04-24,09:55:38,69
2026-04-24,09:55:43,62
2026-04-24,09:55:48,14
2026-04-24,09:55:53,54
2026-04-24,09:55:58,32
2026-04-24,09:56:03,12
2026-04-24,09:56:08,77
2026-04-24,09:56:13,78
2026-04-24,09:56:18,40
2026-04-24,09:56:23,58
2026-04-24,09:56:28,11
2026-04-24,09:56:33,70
2026-04-24,09:56:38,85
2026-04-24,09:56:43,3
2026-04-24,09:56:48,58
2026-04-24,09:56:53,74
2026-04-24,09:56:58,43
2026-04-24,09:57:03,72
2026-04-24,09:57:08,57
2026-04-24,09:57:13,99
2026-04-24,09:57:18,96
2026-04-24,09:57:29,98
2026-04-24,09:57:34,92
2026-04-24,09:57:36,0
2026-04-24,09:57:41,16
2026-04-24,09:57:46,99
2026-04-24,09:57:51,13
2026-04-24,09:57:56,71
2026-04-24,09:58:01,89
2026-04-24,09:58:06,51
2026-04-24,09:58:11,93
2026-04-24,09:58:16,53
2026-04-24,09:58:21,52
2026-04-24,09:58:26,9
2026-04-24,09:58:31,84
2026-04-24,09:58:36,1
2026-04-24,09:58:41,53
2026-04-24,09:58:46,59
2026-04-24,09:58:51,3
2026-04-24,09:58:56,40
2026-04-24,09:59:01,41
2026-04-24,09:59:06,30
2026-04-24,09:59:11,99
2026-04-24,09:59:17,49
2026-04-24,09:59:22,51
2026-04-24,09:59:27,56
2026-04-24,09:59:32,43
2026-04-24,09:59:37,87
2026-04-24,09:59:42,73
2026-04-24,09:59:47,60
2026-04-24,09:59:52,47
2026-04-24,09:59:57,83
2026-04-24,10:00:02,95
2026-04-24,10:00:07,14
2026-04-24,10:00:12,98
2026-04-24,10:00:17,15
2026-04-24,10:00:22,7
2026-04-24,10:00:27,50
2026-04-24,10:00:32,99
2026-04-24,10:00:37,34
2026-04-24,10:00:42,28
2026-04-24,10:00:47,96
2026-04-24,10:00:52,94
2026-04-24,10:00:57,1
2026-04-24,10:01:02,57
2026-04-24,10:01:07,47
2026-04-24,10:01:12,7
2026-04-24,10:01:17,96
2026-04-24,10:01:22,23
2026-04-24,10:01:27,34
2026-04-24,10:01:32,57
2026-04-24,10:01:37,80
2026-04-24,10:01:42,71
2026-04-24,10:01:47,58
2026-04-24,10:01:52,66
2026-04-24,10:01:57,47
2026-04-24,10:02:02,12
2026-04-24,10:02:07,43
2026-04-24,10:02:12,64
2026-04-24,10:02:17,83
2026-04-24,10:02:22,19
2026-04-24,10:02:27,60
2026-04-24,10:02:32,26
2026-04-24,10:02:38,49
2026-04-24,10:02:42,38
2026-04-24,10:02:47,45
2026-04-24,10:02:52,7
2026-04-24,10:02:57,98
2026-04-24,10:03:02,94
2026-04-24,10:03:07,73
2026-04-24,10:03:13,47
2026-04-24,10:03:17,25
2026-04-24,10:03:22,6
2026-04-24,10:03:27,0
2026-04-24,10:03:32,67
2026-04-24,10:03:37,89
2026-04-24,10:03:42,91
2026-04-24,10:03:47,43
2026-04-24,10:03:52,45
2026-04-24,10:03:57,61
2026-04-24,10:04:02,71
2026-04-24,10:04:07,85
2026-04-24,10:04:12,59
2026-04-24,10:04:17,62
2026-04-24,10:04:22,22
2026-04-24,10:04:27,99
2026-04-24,10:04:32,45
2026-04-24,10:04:37,43
2026-04-24,10:04:42,78
2026-04-24,10:04:47,39
2026-04-24,10:04:52,74
2026-04-24,10:04:57,45
2026-04-24,10:05:02,23
2026-04-24,10:05:07,85
2026-04-24,10:05:12,53
2026-04-24,10:05:17,67
2026-04-24,10:05:22,52
2026-04-24,10:05:27,49
2026-04-24,10:05:32,39
2026-04-24,10:05:37,61
2026-04-24,10:05:42,25
2026-04-24,10:05:47,80
2026-04-24,10:05:52,81
2026-04-24,10:05:57,3
2026-04-24,10:06:02,94
2026-04-24,10:06:07,45
2026-04-24,10:06:12,93
2026-04-24,10:06:17,11
2026-04-24,10:06:23,23
2026-04-24,10:06:27,37
2026-04-24,10:06:32,93
2026-04-24,10:06:37,93
2026-04-24,10:06:42,32
2026-04-24,10:06:47,69
2026-04-24,10:06:52,20
2026-04-24,10:06:57,37
2026-04-24,10:07:02,71
2026-04-24,10:07:07,41
2026-04-24,10:07:12,75
2026-04-24,10:07:17,57
2026-04-24,10:07:22,80
2026-04-24,10:07:27,99
2026-04-24,10:07:32,4
2026-04-24,10:07:37,13
2026-04-24,10:07:42,41
2026-04-24,10:07:47,22
2026-04-24,10:07:52,71
2026-04-24,10:07:57,5
2026-04-24,10:08:02,56
2026-04-24,10:08:07,23
2026-04-24,10:08:12,48
2026-04-24,10:08:17,67
2026-04-24,10:08:22,59
2026-04-24,10:08:27,90
2026-04-24,10:08:32,11
2026-04-24,10:08:37,65
2026-04-24,10:08:42,99
2026-04-24,10:08:47,23
2026-04-24,10:08:52,70
2026-04-24,10:08:57,82
2026-04-24,10:09:02,74
2026-04-24,10:09:07,88
2026-04-24,10:09:12,70
2026-04-24,10:09:17,68
2026-04-24,10:09:22,32
2026-04-24,10:09:27,70
2026-04-24,10:09:32,27
2026-04-24,10:09:37,1
2026-04-24,10:09:42,13
2026-04-24,10:09:47,36
2026-04-24,10:09:52,65
2026-04-24,10:09:57,95
2026-04-24,10:10:02,15
2026-04-24,10:10:07,15
2026-04-24,10:10:12,70
2026-04-24,10:10:17,30
2026-04-24,10:10:22,39
2026-04-24,10:10:27,75
2026-04-24,10:10:32,90
2026-04-24,10:10:37,44
2026-04-24,10:10:42,81
2026-04-24,10:10:47,6
2026-04-24,10:10:52,97
2026-04-24,10:10:57,64
2026-04-24,10:11:02,57
2026-04-24,10:11:07,87
2026-04-24,10:11:12,17
2026-04-24,10:11:17,91
2026-04-24,10:11:22,84
2026-04-24,10:11:27,73
2026-04-24,10:11:32,36
2026-04-24,10:11:37,47
2026-04-24,10:11:42,0
2026-04-24,10:11:47,52
2026-04-24,10:11:52,66
2026-04-24,10:11:57,48
2026-04-24,10:12:02,11
2026-04-24,10:12:07,97
2026-04-24,10:12:12,91
2026-04-24,10:12:17,42
2026-04-24,10:12:22,49
2026-04-24,10:12:27,13
2026-04-24,10:12:32,43
2026-04-24,10:12:37,33
2026-04-24,10:12:42,54
2026-04-24,10:12:47,19
2026-04-24,10:12:52,81
2026-04-24,10:12:57,30
2026-04-24,10:13:02,12
2026-04-24,10:13:07,83
2026-04-24,10:13:12,25
2026-04-24,10:13:17,26
2026-04-24,10:13:22,47
2026-04-24,10:13:27,58
2026-04-24,10:13:32,17
2026-04-24,10:13:37,49
2026-04-24,10:13:42,83
2026-04-24,10:13:47,43
2026-04-24,10:13:52,16
2026-04-24,10:13:57,72
2026-04-24,10:14:02,5
2026-04-24,10:14:07,3
2026-04-24,10:14:12,47
2026-04-24,10:14:17,13
2026-04-24,10:14:22,58
2026-04-24,10:14:27,89
2026-04-24,10:14:32,43
2026-04-24,10:14:37,94
2026-04-24,10:14:42,20
2026-04-24,10:14:47,40
2026-04-24,10:14:52,89
2026-04-24,10:14:57,3
2026-04-24,10:15:02,99
2026-04-24,10:15:07,22
2026-04-24,10:15:12,10
2026-04-24,10:15:17,96
2026-04-24,10:15:22,50
2026-04-24,10:15:27,91
2026-04-24,10:15:32,73
2026-04-24,10:15:37,2
2026-04-24,10:15:42,31
2026-04-24,10:15:47,21
2026-04-24,10:15:52,46
2026-04-24,10:15:57,20
2026-04-24,10:16:02,0
2026-04-24,10:16:07,10
2026-04-24,10:16:12,10
2026-04-24,10:16:17,85
2026-04-24,10:16:22,99
2026-04-24,10:16:27,74
2026-04-24,10:16:32,46
2026-04-24,10:16:37,85
2026-04-24,10:16:42,8
2026-04-24,10:16:47,12
2026-04-24,10:16:52,68
2026-04-24,10:16:57,98
2026-04-24,10:17:02,81
2026-04-24,10:17:07,4
2026-04-24,10:17:12,63
2026-04-24,10:17:17,48
2026-04-24,10:17:22,48
2026-04-24,10:17:27,12
2026-04-24,10:17:32,72
2026-04-24,10:17:37,33
2026-04-24,10:17:42,19
2026-04-24,10:17:47,82
2026-04-24,10:17:52,32
2026-04-24,10:17:57,46
2026-04-24,10:18:02,41
2026-04-24,10:18:07,7
2026-04-24,10:18:12,13
2026-04-24,10:18:17,22
2026-04-24,10:18:22,93
2026-04-24,10:18:28,92
2026-04-24,10:18:32,98
2026-04-24,10:18:37,34
2026-04-24,10:18:42,76
2026-04-24,10:18:47,52
2026-04-24,10:18:52,55
2026-04-24,10:18:57,76
2026-04-24,10:19:02,40
2026-04-24,10:19:07,35
2026-04-24,10:19:12,4
2026-04-24,10:19:17,57
2026-04-24,10:19:22,10
2026-04-24,10:19:27,61
2026-04-24,10:19:32,32
2026-04-24,10:19:37,36
2026-04-24,10:19:42,55
2026-04-24,10:19:47,21
2026-04-24,10:19:52,42
2026-04-24,10:19:57,1
2026-04-24,10:20:02,74
2026-04-24,10:20:07,14
2026-04-24,10:20:12,39
2026-04-24,10:20:17,1
2026-04-24,10:20:22,90
2026-04-24,10:20:27,88
2026-04-24,10:20:32,65
2026-04-24,10:20:37,15
2026-04-24,10:20:43,81
2026-04-24,10:20:47,28
2026-04-24,10:20:52,62
2026-04-24,10:20:57,23
2026-04-24,10:21:02,63
2026-04-24,10:21:07,52
2026-04-24,10:21:12,87
2026-04-24,10:21:17,18
2026-04-24,10:21:22,26
2026-04-24,10:21:27,0
2026-04-24,10:21:32,77
2026-04-24,10:21:37,37
2026-04-24,10:21:42,8
2026-04-24,10:21:47,51
2026-04-24,10:21:52,23
2026-04-24,10:21:57,14
2026-04-24,10:22:02,92
2026-04-24,10:22:07,15
2026-04-24,10:22:12,83
2026-04-24,10:22:17,62
2026-04-24,10:22:22,91
2026-04-24,10:22:27,77
2026-04-24,10:22:32,36
2026-04-24,10:22:37,68
2026-04-24,10:22:42,39
2026-04-24,10:22:47,81
2026-04-24,10:22:52,7
2026-04-24,10:22:57,28
2026-04-24,10:23:02,4
2026-04-24,10:23:07,42
2026-04-24,10:23:12,3
2026-04-24,10:23:17,67
2026-04-24,10:23:22,97
2026-04-24,10:23:27,13
2026-04-24,10:23:32,64
2026-04-24,10:23:37,28
2026-04-24,10:23:42,70
2026-04-24,10:23:47,37
2026-04-24,10:23:52,79
2026-04-24,10:23:57,70
2026-04-24,10:24:02,20
2026-04-24,10:24:07,70
2026-04-24,10:24:12,53
2026-04-24,10:24:17,6
2026-04-24,10:24:22,75
2026-04-24,10:24:27,79
2026-04-24,10:24:32,94
2026-04-24,10:24:37,94
2026-04-24,10:24:42,61
2026-04-24,10:24:47,67
2026-04-24,10:24:52,76
2026-04-24,10:24:57,34
2026-04-24,10:25:02,65
2026-04-24,10:25:07,76
2026-04-24,10:25:12,87
2026-04-24,10:25:17,18
2026-04-24,10:25:22,14
2026-04-24,10:25:27,43
2026-04-24,10:25:32,33
2026-04-24,10:25:37,37
2026-04-24,10:25:42,68
2026-04-24,10:25:47,7
2026-04-24,10:25:52,9
2026-04-24,10:25:57,12
2026-04-24,10:26:03,26
2026-04-24,10:26:07,40
2026-04-24,10:26:12,59
2026-04-24,10:26:17,40
2026-04-24,10:26:22,65
2026-04-24,10:26:27,35
2026-04-24,10:26:32,47
2026-04-24,10:26:37,85
2026-04-24,10:26:42,34
2026-04-24,10:26:47,70
2026-04-24,10:26:52,72
2026-04-24,10:26:57,43
2026-04-24,10:27:02,55
2026-04-24,10:27:07,13
2026-04-24,10:27:12,90
2026-04-24,10:27:17,26
2026-04-24,10:27:22,36
2026-04-24,10:27:27,96
2026-04-24,10:27:32,72
2026-04-24,10:27:37,64
2026-04-24,10:27:42,97
2026-04-24,10:27:47,82
2026-04-24,10:27:52,85
2026-04-24,10:27:57,5
2026-04-24,10:28:02,61
2026-04-24,10:28:07,47
2026-04-24,10:28:12,57
2026-04-24,10:28:17,50
2026-04-24,10:28:22,18
2026-04-24,10:28:27,63
2026-04-24,10:28:32,71
2026-04-24,10:28:37,95
2026-04-24,10:28:42,27
2026-04-24,10:28:47,39
2026-04-24,10:28:52,43
2026-04-24,10:28:57,37
2026-04-24,10:29:02,96
2026-04-24,10:29:07,74
2026-04-24,10:29:12,73
2026-04-24,10:29:17,51
2026-04-24,10:29:22,54
2026-04-24,10:29:27,49
2026-04-24,10:29:32,60
2026-04-24,10:29:37,27
2026-04-24,10:29:42,47
2026-04-24,10:29:47,58
2026-04-24,10:29:52,66
2026-04-24,10:29:57,22
2026-04-24,10:30:02,12
2026-04-24,10:30:07,12
2026-04-24,10:30:12,28
2026-04-24,10:30:17,10
2026-04-24,10:30:22,14
2026-04-24,10:30:27,89
2026-04-24,10:30:32,29
2026-04-24,10:30:37,4
2026-04-24,10:30:42,58
2026-04-24,10:30:47,40
2026-04-24,10:30:52,20
2026-04-24,10:30:57,84
2026-04-24,10:31:02,27
2026-04-24,10:31:07,55
2026-04-24,10:31:12,67
2026-04-24,10:31:17,99
2026-04-24,10:31:22,2
2026-04-24,10:31:27,5
2026-04-24,10:31:32,28
2026-04-24,10:31:37,63
2026-04-24,10:31:42,17
2026-04-24,10:31:47,44
2026-04-24,10:31:52,67
2026-04-24,10:31:57,71
2026-04-24,10:32:02,40
2026-04-24,10:32:07,44
2026-04-24,10:32:12,44
2026-04-24,10:32:17,51
2026-04-24,10:32:22,75
2026-04-24,10:32:27,47
2026-04-24,10:32:32,6
2026-04-24,10:32:37,65
2026-04-24,10:32:42,22
2026-04-24,10:32:47,76
2026-04-24,10:32:52,81
2026-04-24,10:32:57,64
2026-04-24,10:33:02,71
2026-04-24,10:33:07,86
2026-04-24,10:33:12,19
2026-04-24,10:33:17,72
2026-04-24,10:33:22,77
2026-04-24,10:33:27,75
2026-04-24,10:33:32,91
2026-04-24,10:33:37,77
2026-04-24,10:33:42,36
2026-04-24,10:33:47,53
2026-04-24,10:33:52,64
2026-04-24,10:33:57,94
2026-04-24,10:34:02,56
2026-04-24,10:34:07,5
2026-04-24,10:34:12,60
2026-04-24,10:34:17,66
2026-04-24,10:34:22,50
2026-04-24,10:34:27,21
2026-04-24,10:34:32,33
2026-04-24,10:34:37,19
2026-04-24,10:34:42,67
2026-04-24,10:34:47,6
2026-04-24,10:34:52,95
2026-04-24,10:34:57,57
2026-04-24,10:35:02,23
2026-04-24,10:35:07,28
2026-04-24,10:35:12,14
2026-04-24,10:35:17,95
2026-04-24,10:35:22,3
2026-04-24,10:35:27,65
2026-04-24,10:35:32,85
2026-04-24,10:35:37,15
2026-04-24,10:35:42,48
2026-04-24,10:35:47,98
2026-04-24,10:35:52,74
2026-04-24,10:35:57,74
2026-04-24,10:36:02,45
2026-04-24,10:36:07,21
2026-04-24,10:36:12,32
2026-04-24,10:36:17,42
2026-04-24,10:36:22,17
2026-04-24,10:36:27,34
2026-04-24,10:36:32,79
2026-04-24,10:36:37,60
2026-04-24,10:36:42,92
2026-04-24,10:36:47,58
2026-04-24,10:36:52,2
2026-04-24,10:36:57,96
2026-04-24,10:37:02,27
2026-04-24,10:37:07,81
2026-04-24,10:37:12,65
2026-04-24,10:37:17,93
2026-04-24,10:37:22,37
2026-04-24,10:37:27,87
2026-04-24,10:37:32,24
2026-04-24,10:37:37,62
2026-04-24,10:37:42,94
2026-04-24,10:37:47,68
2026-04-24,10:37:52,24
2026-04-24,10:37:57,4
2026-04-24,10:38:02,19
2026-04-24,10:38:07,83
2026-04-24,10:38:12,1
2026-04-24,10:38:17,95
2026-04-24,10:38:22,76
2026-04-24,10:38:27,67
2026-04-24,10:38:32,3
2026-04-24,10:38:37,76
2026-04-24,10:38:42,90
2026-04-24,10:38:47,16
2026-04-24,10:38:52,93
2026-04-24,10:38:57,65
2026-04-24,10:39:02,53
2026-04-24,10:39:07,2
2026-04-24,10:39:12,27
2026-04-24,10:39:17,10
2026-04-24,10:39:22,78
2026-04-24,10:39:27,59
2026-04-24,10:39:32,85
2026-04-24,10:39:37,0
2026-04-24,10:39:42,67
2026-04-24,10:39:47,44
2026-04-24,10:39:52,45
2026-04-24,10:39:57,67
2026-04-24,10:40:02,60
2026-04-24,10:40:07,90
2026-04-24,10:40:12,13
2026-04-24,10:40:17,62
2026-04-24,10:40:22,21
2026-04-24,10:40:27,97
2026-04-24,10:40:32,31
2026-04-24,10:40:37,85
2026-04-24,10:40:42,46
2026-04-24,10:40:47,38
2026-04-24,10:40:52,75
2026-04-24,10:40:57,95
2026-04-24,10:41:02,63
2026-04-24,10:41:07,60
2026-04-24,10:41:12,79
2026-04-24,10:41:17,62
2026-04-24,10:41:22,84
2026-04-24,10:41:27,52
2026-04-24,10:41:32,12
2026-04-24,10:41:37,19
2026-04-24,10:41:42,71
2026-04-24,10:41:47,29
2026-04-24,10:41:52,71
2026-04-24,10:41:57,93
2026-04-24,10:42:02,49
2026-04-24,10:42:07,97
2026-04-24,10:42:12,73
2026-04-24,10:42:17,79
2026-04-24,10:42:22,10
2026-04-24,10:42:27,49
2026-04-24,10:42:32,17
2026-04-24,10:42:37,52
2026-04-24,10:42:42,29
2026-04-24,10:42:47,53
2026-04-24,10:42:52,67
2026-04-24,10:42:57,79
2026-04-24,10:43:02,89
2026-04-24,10:43:07,99
2026-04-24,10:43:12,94
2026-04-24,10:43:17,23
2026-04-24,10:43:22,93
2026-04-24,10:43:27,11
2026-04-24,10:43:32,73
2026-04-24,10:43:37,3
2026-04-24,10:43:42,3
2026-04-24,10:43:47,50
2026-04-24,10:43:52,6
2026-04-24,10:43:57,24
2026-04-24,10:44:02,51
2026-04-24,10:44:07,1
2026-04-24,10:44:12,83
2026-04-24,10:44:17,11
2026-04-24,10:44:22,86
2026-04-24,10:44:27,35
2026-04-24,10:44:32,65
2026-04-24,10:44:37,63
2026-04-24,10:44:42,44
2026-04-24,10:44:47,93
2026-04-24,10:44:52,58
2026-04-24,10:44:57,80
2026-04-24,10:45:02,41
2026-04-24,10:45:07,86
2026-04-24,10:45:12,88
2026-04-24,10:45:17,75
2026-04-24,10:45:22,82
2026-04-24,10:45:27,72
2026-04-24,10:45:32,50
2026-04-24,10:45:37,52
2026-04-24,10:45:42,13
2026-04-24,10:45:47,48
2026-04-24,10:45:52,6
2026-04-24,10:45:57,9
2026-04-24,10:46:02,76
2026-04-24,10:46:07,64
2026-04-24,10:46:12,55
2026-04-24,10:46:17,25
2026-04-24,10:46:22,5
2026-04-24,10:46:27,51
2026-04-24,10:46:32,37
2026-04-24,10:46:37,50
2026-04-24,10:46:42,67
2026-04-24,10:46:47,33
2026-04-24,10:46:52,6
2026-04-24,10:46:57,99
2026-04-24,10:47:02,69
2026-04-24,10:47:07,23
2026-04-24,10:47:12,67
2026-04-24,10:47:17,81
2026-04-24,10:47:22,12
2026-04-24,10:47:27,6
2026-04-24,10:47:32,44
2026-04-24,10:47:37,74
2026-04-24,10:47:42,96
2026-04-24,10:47:47,45
2026-04-24,10:47:52,15
2026-04-24,10:47:57,30
2026-04-24,10:48:02,35
2026-04-24,10:48:07,90
2026-04-24,10:48:12,50
2026-04-24,10:48:17,59
2026-04-24,10:48:22,95
2026-04-24,10:48:27,42
2026-04-24,10:48:32,81
2026-04-24,10:48:37,23
2026-04-24,10:48:42,46
2026-04-24,10:48:47,66
2026-04-24,10:48:52,88
2026-04-24,10:48:57,32
2026-04-24,10:49:02,10
2026-04-24,10:49:08,45
2026-04-24,10:49:12,62
2026-04-24,10:49:17,95
2026-04-24,10:49:22,30
2026-04-24,10:49:27,34
2026-04-24,10:49:32,61
2026-04-24,10:49:37,76
2026-04-24,10:49:42,41
2026-04-24,10:49:47,81
2026-04-24,10:49:52,70
2026-04-24,10:49:57,66
2026-04-24,10:50:02,32
2026-04-24,10:50:07,69
2026-04-24,10:50:12,95
2026-04-24,10:50:17,17
2026-04-24,10:50:22,85
2026-04-24,10:50:27,96
2026-04-24,10:50:32,26
2026-04-24,10:50:37,44
2026-04-24,10:50:42,13
2026-04-24,10:50:47,49
2026-04-24,10:50:52,3
2026-04-24,10:50:57,72
2026-04-24,10:51:02,18
2026-04-24,10:51:07,3
2026-04-24,10:51:12,59
2026-04-24,10:51:17,15
2026-04-24,10:51:22,58
2026-04-24,10:51:27,3
2026-04-24,10:51:32,93
2026-04-24,10:51:37,43
2026-04-24,10:51:42,26
2026-04-24,10:51:47,43
2026-04-24,10:51:52,62
2026-04-24,10:51:57,77
2026-04-24,10:52:02,29
2026-04-24,10:52:07,14
2026-04-24,10:52:12,98
2026-04-24,10:52:17,76
2026-04-24,10:52:22,42
2026-04-24,10:52:27,66
2026-04-24,10:52:32,25
2026-04-24,10:52:37,88
2026-04-24,10:52:42,55
2026-04-24,10:52:47,88
2026-04-24,10:52:52,20
2026-04-24,10:52:57,94
2026-04-24,10:53:02,96
2026-04-24,10:53:07,84
2026-04-24,10:53:12,10
2026-04-24,10:53:17,91
2026-04-24,10:53:22,35
2026-04-24,10:53:27,21
2026-04-24,10:53:32,70
2026-04-24,10:53:37,62
2026-04-24,10:53:42,41
2026-04-24,10:53:47,35
